subscription_key,month_key,customer_key,partner_id,channel,term_type,days_in_month,effective_days,licence_days,licence_months,rate_cents,billable_amount_cents,register_quantity_at_month_end,effective_quantity_at_month_end,gap_quantity,gap_amount_cents,derived,straddles_boundary,is_partial_month
S00742,2026-02,C00676,P1,partner,monthly,28,28,308,11.000000,1200,13200,11,11,0,0,true,true,false
S00742,2026-03,C00676,P1,partner,monthly,31,31,341,11.000000,1200,13200,11,11,0,0,true,true,false
S00742,2026-04,C00676,P1,partner,monthly,30,30,330,11.000000,1200,13200,11,11,0,0,true,true,false
S00742,2026-05,C00676,P1,partner,monthly,31,31,341,11.000000,1200,13200,11,11,0,0,true,true,false
S00742,2026-06,C00676,P1,partner,monthly,30,30,330,11.000000,1200,13200,11,11,0,0,true,true,false
S00743,2024-10,C00677,P2,partner,annual,31,25,125,4.032258,1000,4032,5,5,0,0,false,false,true
S00743,2024-11,C00677,P2,partner,annual,30,30,150,5.000000,1000,5000,5,5,0,0,false,false,false
S00743,2024-12,C00677,P2,partner,annual,31,31,155,5.000000,1000,5000,5,5,0,0,false,false,false
S00743,2025-01,C00677,P2,partner,annual,31,31,155,5.000000,1000,5000,5,5,0,0,false,false,false
S00743,2025-02,C00677,P2,partner,annual,28,28,164,5.857143,1000,5857,7,7,0,0,false,false,true
S00743,2025-03,C00677,P2,partner,annual,31,31,217,7.000000,1000,7000,7,7,0,0,false,false,false
S00743,2025-04,C00677,P2,partner,annual,30,30,210,7.000000,1000,7000,7,7,0,0,false,false,false
S00743,2025-05,C00677,P2,partner,annual,31,31,217,7.000000,1000,7000,7,7,0,0,false,false,false
S00743,2025-06,C00677,P2,partner,annual,30,30,210,7.000000,1000,7000,7,7,0,0,false,false,false
S00743,2025-07,C00677,P2,partner,annual,31,31,217,7.000000,1000,7000,7,7,0,0,false,false,false
S00743,2025-08,C00677,P2,partner,annual,31,31,317,10.225806,1000,10226,11,11,0,0,false,false,true
S00743,2025-09,C00677,P2,partner,annual,30,30,330,11.000000,1000,11000,11,11,0,0,false,false,false
S00743,2025-10,C00677,P2,partner,annual,31,31,341,11.000000,1000,11000,11,11,0,0,false,true,false
S00743,2025-11,C00677,P2,partner,annual,30,30,330,11.000000,1000,11000,11,11,0,0,true,false,false
S00743,2025-12,C00677,P2,partner,annual,31,31,341,11.000000,1000,11000,11,11,0,0,true,false,false
S00743,2026-01,C00677,P2,partner,annual,31,31,341,11.000000,1000,11000,11,11,0,0,true,false,false
S00743,2026-02,C00677,P2,partner,annual,28,28,308,11.000000,1000,11000,11,11,0,0,true,false,false
S00743,2026-03,C00677,P2,partner,annual,31,31,341,11.000000,1000,11000,11,11,0,0,true,false,false
S00743,2026-04,C00677,P2,partner,annual,30,30,330,11.000000,1000,11000,11,11,0,0,true,false,false
S00743,2026-05,C00677,P2,partner,annual,31,31,341,11.000000,1000,11000,11,11,0,0,true,false,false
S00743,2026-06,C00677,P2,partner,annual,30,30,330,11.000000,1000,11000,11,11,0,0,true,false,false
S00744,2026-06,C00678,P1,partner,annual,30,5,15,0.500000,1000,500,3,3,0,0,false,false,true
S00745,2025-08,C00679,P1,partner,monthly,31,20,140,4.516129,1200,5419,7,7,0,0,false,false,true
S00745,2025-09,C00679,P1,partner,monthly,30,30,210,7.000000,1200,8400,7,7,0,0,false,true,false
S00745,2025-10,C00679,P1,partner,monthly,31,31,217,7.000000,1200,8400,7,7,0,0,true,true,false
S00745,2025-11,C00679,P1,partner,monthly,30,30,210,7.000000,1200,8400,7,7,0,0,true,true,false
S00745,2025-12,C00679,P1,partner,monthly,31,31,217,7.000000,1200,8400,7,7,0,0,true,true,false
S00745,2026-01,C00679,P1,partner,monthly,31,31,217,7.000000,1200,8400,7,7,0,0,true,true,false
S00745,2026-02,C00679,P1,partner,monthly,28,28,196,7.000000,1200,8400,7,7,0,0,true,true,false
S00745,2026-03,C00679,P1,partner,monthly,31,31,217,7.000000,1200,8400,7,7,0,0,true,true,false
S00745,2026-04,C00679,P1,partner,monthly,30,30,210,7.000000,1200,8400,7,7,0,0,true,true,false
S00745,2026-05,C00679,P1,partner,monthly,31,31,217,7.000000,1200,8400,7,7,0,0,true,true,false
S00745,2026-06,C00679,P1,partner,monthly,30,30,210,7.000000,1200,8400,7,7,0,0,true,true,false
S00746,2026-03,C00680,P1,partner,annual,31,13,156,5.032258,1000,5032,7,12,5,5000,false,false,true
S00746,2026-04,C00680,P1,partner,annual,30,30,360,12.000000,1000,12000,7,12,5,5000,false,false,false
S00746,2026-05,C00680,P1,partner,annual,31,31,372,12.000000,1000,12000,7,12,5,5000,false,false,false
S00746,2026-06,C00680,P1,partner,annual,30,30,360,12.000000,1000,12000,7,12,5,5000,false,false,false
S00747,2024-07,C00681,P2,partner,monthly,31,9,117,3.774194,1200,4529,13,13,0,0,false,false,true
S00747,2024-08,C00681,P2,partner,monthly,31,31,403,13.000000,1200,15600,13,13,0,0,false,true,false
S00747,2024-09,C00681,P2,partner,monthly,30,30,390,13.000000,1200,15600,13,13,0,0,true,true,false
S00747,2024-10,C00681,P2,partner,monthly,31,31,503,16.225806,1200,19471,17,17,0,0,true,true,true
S00747,2024-11,C00681,P2,partner,monthly,30,30,510,17.000000,1200,20400,17,17,0,0,true,true,false
S00747,2024-12,C00681,P2,partner,monthly,31,31,527,17.000000,1200,20400,17,17,0,0,true,true,false
S00747,2025-01,C00681,P2,partner,monthly,31,31,527,17.000000,1200,20400,17,17,0,0,true,true,false
S00747,2025-02,C00681,P2,partner,monthly,28,28,476,17.000000,1200,20400,17,17,0,0,true,true,false
S00747,2025-03,C00681,P2,partner,monthly,31,31,527,17.000000,1200,20400,17,17,0,0,true,true,false
S00747,2025-04,C00681,P2,partner,monthly,30,30,510,17.000000,1200,20400,17,17,0,0,true,true,false
S00747,2025-05,C00681,P2,partner,monthly,31,31,527,17.000000,1200,20400,17,17,0,0,true,true,false
S00747,2025-06,C00681,P2,partner,monthly,30,30,510,17.000000,1200,20400,17,17,0,0,true,true,false
S00747,2025-07,C00681,P2,partner,monthly,31,31,652,21.032258,1200,25239,22,22,0,0,true,true,true
S00747,2025-08,C00681,P2,partner,monthly,31,31,682,22.000000,1200,26400,22,22,0,0,true,true,false
S00747,2025-09,C00681,P2,partner,monthly,30,30,660,22.000000,1200,26400,22,22,0,0,true,true,false
S00747,2025-10,C00681,P2,partner,monthly,31,31,682,22.000000,1200,26400,22,22,0,0,true,true,false
S00747,2025-11,C00681,P2,partner,monthly,30,30,660,22.000000,1200,26400,18,22,4,4800,true,true,false
S00747,2025-12,C00681,P2,partner,monthly,31,31,646,20.838710,1200,25006,18,18,0,0,true,true,true
S00747,2026-01,C00681,P2,partner,monthly,31,31,558,18.000000,1200,21600,18,18,0,0,true,true,false
S00747,2026-02,C00681,P2,partner,monthly,28,28,504,18.000000,1200,21600,18,18,0,0,true,true,false
S00747,2026-03,C00681,P2,partner,monthly,31,31,558,18.000000,1200,21600,18,18,0,0,true,true,false
S00747,2026-04,C00681,P2,partner,monthly,30,30,540,18.000000,1200,21600,18,18,0,0,true,true,false
S00747,2026-05,C00681,P2,partner,monthly,31,31,558,18.000000,1200,21600,18,18,0,0,true,true,false
S00747,2026-06,C00681,P2,partner,monthly,30,30,540,18.000000,1200,21600,18,18,0,0,true,true,false
S00748,2025-07,C00682,P2,partner,monthly,31,12,255,8.225806,1200,9871,25,25,0,0,false,false,true
S00748,2025-08,C00682,P2,partner,monthly,31,31,775,25.000000,1200,30000,25,25,0,0,false,true,false
S00748,2025-09,C00682,P2,partner,monthly,30,30,750,25.000000,1200,30000,25,25,0,0,true,true,false
S00748,2025-10,C00682,P2,partner,monthly,31,31,775,25.000000,1200,30000,25,25,0,0,true,true,false
S00748,2025-11,C00682,P2,partner,monthly,30,30,750,25.000000,1200,30000,25,25,0,0,true,true,false
S00748,2025-12,C00682,P2,partner,monthly,31,31,775,25.000000,1200,30000,25,25,0,0,true,true,false
S00748,2026-01,C00682,P2,partner,monthly,31,31,775,25.000000,1200,30000,25,25,0,0,true,true,false
S00748,2026-02,C00682,P2,partner,monthly,28,28,700,25.000000,1200,30000,25,25,0,0,true,true,false
S00748,2026-03,C00682,P2,partner,monthly,31,31,775,25.000000,1200,30000,25,25,0,0,true,true,false
S00748,2026-04,C00682,P2,partner,monthly,30,30,750,25.000000,1200,30000,25,25,0,0,true,true,false
S00748,2026-05,C00682,P2,partner,monthly,31,31,775,25.000000,1200,30000,25,25,0,0,true,true,false
S00748,2026-06,C00682,P2,partner,monthly,30,30,750,25.000000,1200,30000,25,25,0,0,true,true,false
S00749,2024-10,C00683,P1,partner,monthly,31,12,36,1.161290,1200,1394,3,3,0,0,false,false,true
S00749,2024-11,C00683,P1,partner,monthly,30,30,90,3.000000,1200,3600,3,3,0,0,false,true,false
S00749,2024-12,C00683,P1,partner,monthly,31,31,93,3.000000,1200,3600,3,3,0,0,true,true,false
S00749,2025-01,C00683,P1,partner,monthly,31,31,93,3.000000,1200,3600,3,3,0,0,true,true,false
S00749,2025-02,C00683,P1,partner,monthly,28,28,84,3.000000,1200,3600,3,3,0,0,true,true,false
S00749,2025-03,C00683,P1,partner,monthly,31,31,93,3.000000,1200,3600,3,3,0,0,true,true,false
S00749,2025-04,C00683,P1,partner,monthly,30,30,90,3.000000,1200,3600,3,3,0,0,true,true,false
S00749,2025-05,C00683,P1,partner,monthly,31,31,93,3.000000,1200,3600,3,3,0,0,true,true,false
S00749,2025-06,C00683,P1,partner,monthly,30,30,90,3.000000,1200,3600,3,3,0,0,true,true,false
S00749,2025-07,C00683,P1,partner,monthly,31,31,93,3.000000,1200,3600,3,3,0,0,true,true,false
S00749,2025-08,C00683,P1,partner,monthly,31,31,93,3.000000,1200,3600,3,3,0,0,true,true,false
S00749,2025-09,C00683,P1,partner,monthly,30,30,90,3.000000,1200,3600,3,3,0,0,true,true,false
S00749,2025-10,C00683,P1,partner,monthly,31,31,93,3.000000,1200,3600,3,3,0,0,true,true,false
S00749,2025-11,C00683,P1,partner,monthly,30,30,90,3.000000,1200,3600,3,3,0,0,true,true,false
S00749,2025-12,C00683,P1,partner,monthly,31,31,93,3.000000,1200,3600,3,3,0,0,true,true,false
S00749,2026-01,C00683,P1,partner,monthly,31,31,93,3.000000,1200,3600,3,3,0,0,true,true,false
S00749,2026-02,C00683,P1,partner,monthly,28,28,84,3.000000,1200,3600,3,3,0,0,true,true,false
S00749,2026-03,C00683,P1,partner,monthly,31,31,93,3.000000,1200,3600,3,3,0,0,true,true,false
S00749,2026-04,C00683,P1,partner,monthly,30,30,90,3.000000,1200,3600,3,3,0,0,true,true,false
S00749,2026-05,C00683,P1,partner,monthly,31,31,93,3.000000,1200,3600,3,3,0,0,true,true,false
S00749,2026-06,C00683,P1,partner,monthly,30,30,90,3.000000,1200,3600,3,3,0,0,true,true,false
S00750,2026-05,C00684,P2,partner,monthly,31,26,156,5.032258,1200,6039,6,6,0,0,false,false,true
S00750,2026-06,C00684,P2,partner,monthly,30,30,180,6.000000,1200,7200,6,6,0,0,false,true,false
S00751,2025-01,C00685,P2,partner,annual,31,7,84,2.709677,1000,2710,12,12,0,0,false,false,true
S00751,2025-02,C00685,P2,partner,annual,28,28,336,12.000000,1000,12000,12,12,0,0,false,false,false
S00751,2025-03,C00685,P2,partner,annual,31,31,372,12.000000,1000,12000,12,12,0,0,false,false,false
S00751,2025-04,C00685,P2,partner,annual,30,30,360,12.000000,1000,12000,12,12,0,0,false,false,false
S00751,2025-05,C00685,P2,partner,annual,31,31,372,12.000000,1000,12000,12,12,0,0,false,false,false
S00751,2025-06,C00685,P2,partner,annual,30,30,360,12.000000,1000,12000,12,12,0,0,false,false,false
S00751,2025-07,C00685,P2,partner,annual,31,31,372,12.000000,1000,12000,12,12,0,0,false,false,false
S00751,2025-08,C00685,P2,partner,annual,31,31,372,12.000000,1000,12000,5,12,7,7000,false,false,false
S00751,2025-09,C00685,P2,partner,annual,30,30,360,12.000000,1000,12000,5,12,7,7000,false,false,false
S00751,2025-10,C00685,P2,partner,annual,31,31,372,12.000000,1000,12000,5,12,7,7000,false,false,false
S00751,2025-11,C00685,P2,partner,annual,30,30,360,12.000000,1000,12000,5,12,7,7000,false,false,false
S00751,2025-12,C00685,P2,partner,annual,31,31,372,12.000000,1000,12000,5,12,7,7000,false,false,false
S00751,2026-01,C00685,P2,partner,annual,31,31,323,10.419355,1000,10419,5,5,0,0,false,true,true
S00751,2026-02,C00685,P2,partner,annual,28,28,140,5.000000,1000,5000,5,5,0,0,true,false,false
S00751,2026-03,C00685,P2,partner,annual,31,31,155,5.000000,1000,5000,5,5,0,0,true,false,false
S00751,2026-04,C00685,P2,partner,annual,30,30,150,5.000000,1000,5000,5,5,0,0,true,false,false
S00751,2026-05,C00685,P2,partner,annual,31,31,155,5.000000,1000,5000,5,5,0,0,true,false,false
S00751,2026-06,C00685,P2,partner,annual,30,30,168,5.600000,1000,5600,7,7,0,0,true,false,true
S00752,2024-12,C00686,P1,partner,monthly,31,8,8,0.258065,1200,310,1,1,0,0,false,false,true
S00752,2025-01,C00686,P1,partner,monthly,31,31,31,1.000000,1200,1200,1,1,0,0,false,true,false
S00752,2025-02,C00686,P1,partner,monthly,28,28,28,1.000000,1200,1200,1,1,0,0,true,true,false
S00752,2025-03,C00686,P1,partner,monthly,31,31,31,1.000000,1200,1200,1,1,0,0,true,true,false
S00752,2025-04,C00686,P1,partner,monthly,30,30,30,1.000000,1200,1200,1,1,0,0,true,true,false
S00752,2025-05,C00686,P1,partner,monthly,31,31,31,1.000000,1200,1200,1,1,0,0,true,true,false
S00752,2025-06,C00686,P1,partner,monthly,30,30,30,1.000000,1200,1200,1,1,0,0,true,true,false
S00752,2025-07,C00686,P1,partner,monthly,31,31,31,1.000000,1200,1200,1,1,0,0,true,true,false
S00752,2025-08,C00686,P1,partner,monthly,31,31,31,1.000000,1200,1200,1,1,0,0,true,true,false
S00752,2025-09,C00686,P1,partner,monthly,30,30,30,1.000000,1200,1200,1,1,0,0,true,true,false
S00752,2025-10,C00686,P1,partner,monthly,31,31,48,1.548387,1200,1858,2,2,0,0,true,true,true
S00752,2025-11,C00686,P1,partner,monthly,30,30,60,2.000000,1200,2400,2,2,0,0,true,true,false
S00752,2025-12,C00686,P1,partner,monthly,31,31,62,2.000000,1200,2400,2,2,0,0,true,true,false
S00752,2026-01,C00686,P1,partner,monthly,31,31,62,2.000000,1200,2400,2,2,0,0,true,true,false
S00752,2026-02,C00686,P1,partner,monthly,28,28,56,2.000000,1200,2400,2,2,0,0,true,true,false
S00752,2026-03,C00686,P1,partner,monthly,31,31,62,2.000000,1200,2400,2,2,0,0,true,true,false
S00752,2026-04,C00686,P1,partner,monthly,30,30,60,2.000000,1200,2400,2,2,0,0,true,true,false
S00752,2026-05,C00686,P1,partner,monthly,31,31,62,2.000000,1200,2400,2,2,0,0,true,true,false
S00752,2026-06,C00686,P1,partner,monthly,30,30,60,2.000000,1200,2400,2,2,0,0,true,true,false
S00753,2026-03,C00686,P1,partner,annual,31,25,175,5.645161,1000,5645,7,7,0,0,false,false,true
S00753,2026-04,C00686,P1,partner,annual,30,30,210,7.000000,1000,7000,7,7,0,0,false,false,false
S00753,2026-05,C00686,P1,partner,annual,31,31,217,7.000000,1000,7000,7,7,0,0,false,false,false
S00753,2026-06,C00686,P1,partner,annual,30,30,210,7.000000,1000,7000,7,7,0,0,false,false,false
S00754,2025-02,C00687,P1,partner,annual,28,26,260,9.285714,1000,9286,10,10,0,0,false,false,true
S00754,2025-03,C00687,P1,partner,annual,31,31,310,10.000000,1000,10000,10,10,0,0,false,false,false
S00754,2025-04,C00687,P1,partner,annual,30,30,300,10.000000,1000,10000,10,10,0,0,false,false,false
S00754,2025-05,C00687,P1,partner,annual,31,31,310,10.000000,1000,10000,10,10,0,0,false,false,false
S00754,2025-06,C00687,P1,partner,annual,30,30,300,10.000000,1000,10000,10,10,0,0,false,false,false
S00754,2025-07,C00687,P1,partner,annual,31,31,310,10.000000,1000,10000,10,10,0,0,false,false,false
S00754,2025-08,C00687,P1,partner,annual,31,31,310,10.000000,1000,10000,10,10,0,0,false,false,false
S00754,2025-09,C00687,P1,partner,annual,30,30,300,10.000000,1000,10000,10,10,0,0,false,false,false
S00754,2025-10,C00687,P1,partner,annual,31,31,310,10.000000,1000,10000,10,10,0,0,false,false,false
S00754,2025-11,C00687,P1,partner,annual,30,30,300,10.000000,1000,10000,10,10,0,0,false,false,false
S00754,2025-12,C00687,P1,partner,annual,31,31,310,10.000000,1000,10000,10,10,0,0,false,false,false
S00754,2026-01,C00687,P1,partner,annual,31,31,310,10.000000,1000,10000,10,10,0,0,false,false,false
S00754,2026-02,C00687,P1,partner,annual,28,28,280,10.000000,1000,10000,10,10,0,0,false,true,false
S00754,2026-03,C00687,P1,partner,annual,31,31,310,10.000000,1000,10000,10,10,0,0,true,false,false
S00754,2026-04,C00687,P1,partner,annual,30,30,300,10.000000,1000,10000,10,10,0,0,true,false,false
S00754,2026-05,C00687,P1,partner,annual,31,31,406,13.096774,1000,13097,14,14,0,0,true,false,true
S00754,2026-06,C00687,P1,partner,annual,30,30,420,14.000000,1000,14000,14,14,0,0,true,false,false
S00755,2026-03,C00688,P2,partner,monthly,31,14,56,1.806452,1200,2168,4,4,0,0,false,false,true
S00755,2026-04,C00688,P2,partner,monthly,30,30,120,4.000000,1200,4800,4,4,0,0,false,true,false
S00755,2026-05,C00688,P2,partner,monthly,31,31,124,4.000000,1200,4800,4,4,0,0,true,true,false
S00755,2026-06,C00688,P2,partner,monthly,30,30,120,4.000000,1200,4800,4,4,0,0,true,true,false
S00756,2025-11,C00689,P1,partner,monthly,30,29,522,17.400000,1200,20880,18,18,0,0,false,false,true
S00756,2025-12,C00689,P1,partner,monthly,31,31,558,18.000000,1200,21600,18,18,0,0,false,true,false
S00756,2026-01,C00689,P1,partner,monthly,31,31,558,18.000000,1200,21600,18,18,0,0,true,true,false
S00756,2026-02,C00689,P1,partner,monthly,28,28,504,18.000000,1200,21600,14,18,4,4800,true,true,false
S00756,2026-03,C00689,P1,partner,monthly,31,31,438,14.129032,1200,16955,14,14,0,0,true,true,true
S00756,2026-04,C00689,P1,partner,monthly,30,30,420,14.000000,1200,16800,14,14,0,0,true,true,false
S00756,2026-05,C00689,P1,partner,monthly,31,31,434,14.000000,1200,16800,14,14,0,0,true,true,false
S00756,2026-06,C00689,P1,partner,monthly,30,30,420,14.000000,1200,16800,14,14,0,0,true,true,false
S00757,2025-11,C00690,P1,partner,annual,30,25,225,7.500000,1000,7500,9,9,0,0,false,false,true
S00757,2025-12,C00690,P1,partner,annual,31,31,279,9.000000,1000,9000,9,9,0,0,false,false,false
S00757,2026-01,C00690,P1,partner,annual,31,31,279,9.000000,1000,9000,9,9,0,0,false,false,false
S00757,2026-02,C00690,P1,partner,annual,28,28,252,9.000000,1000,9000,9,9,0,0,false,false,false
S00757,2026-03,C00690,P1,partner,annual,31,31,279,9.000000,1000,9000,9,9,0,0,false,false,false
S00757,2026-04,C00690,P1,partner,annual,30,30,270,9.000000,1000,9000,9,9,0,0,false,false,false
S00757,2026-05,C00690,P1,partner,annual,31,31,279,9.000000,1000,9000,9,9,0,0,false,false,false
S00757,2026-06,C00690,P1,partner,annual,30,30,270,9.000000,1000,9000,9,9,0,0,false,false,false
S00758,2025-12,C00691,P1,partner,annual,31,7,133,4.290323,1000,4290,19,19,0,0,false,false,true
S00758,2026-01,C00691,P1,partner,annual,31,31,589,19.000000,1000,19000,19,19,0,0,false,false,false
S00758,2026-02,C00691,P1,partner,annual,28,28,532,19.000000,1000,19000,19,19,0,0,false,false,false
S00758,2026-03,C00691,P1,partner,annual,31,31,589,19.000000,1000,19000,19,19,0,0,false,false,false
S00758,2026-04,C00691,P1,partner,annual,30,30,570,19.000000,1000,19000,19,19,0,0,false,false,false
S00758,2026-05,C00691,P1,partner,annual,31,31,589,19.000000,1000,19000,0,19,19,19000,false,false,false
S00758,2026-06,C00691,P1,partner,annual,30,30,570,19.000000,1000,19000,0,19,19,19000,false,false,false
S00759,2026-02,C00692,P2,partner,annual,28,23,69,2.464286,1000,2464,3,3,0,0,false,false,true
S00759,2026-03,C00692,P2,partner,annual,31,31,93,3.000000,1000,3000,3,3,0,0,false,false,false
S00759,2026-04,C00692,P2,partner,annual,30,30,90,3.000000,1000,3000,3,3,0,0,false,false,false
S00759,2026-05,C00692,P2,partner,annual,31,31,93,3.000000,1000,3000,3,3,0,0,false,false,false
S00759,2026-06,C00692,P2,partner,annual,30,30,90,3.000000,1000,3000,3,3,0,0,false,false,false
S00760,2024-09,C00693,P2,partner,annual,30,19,76,2.533333,1000,2533,4,4,0,0,false,false,true
S00760,2024-10,C00693,P2,partner,annual,31,31,124,4.000000,1000,4000,4,4,0,0,false,false,false
S00760,2024-11,C00693,P2,partner,annual,30,30,120,4.000000,1000,4000,4,4,0,0,false,false,false
S00760,2024-12,C00693,P2,partner,annual,31,31,124,4.000000,1000,4000,4,4,0,0,false,false,false
S00760,2025-01,C00693,P2,partner,annual,31,31,124,4.000000,1000,4000,4,4,0,0,false,false,false
S00760,2025-02,C00693,P2,partner,annual,28,28,112,4.000000,1000,4000,4,4,0,0,false,false,false
S00760,2025-03,C00693,P2,partner,annual,31,31,124,4.000000,1000,4000,4,4,0,0,false,false,false
S00760,2025-04,C00693,P2,partner,annual,30,30,120,4.000000,1000,4000,4,4,0,0,false,false,false
S00760,2025-05,C00693,P2,partner,annual,31,31,124,4.000000,1000,4000,4,4,0,0,false,false,false
S00760,2025-06,C00693,P2,partner,annual,30,30,120,4.000000,1000,4000,4,4,0,0,false,false,false
S00760,2025-07,C00693,P2,partner,annual,31,31,124,4.000000,1000,4000,4,4,0,0,false,false,false
S00760,2025-08,C00693,P2,partner,annual,31,31,124,4.000000,1000,4000,4,4,0,0,false,false,false
S00760,2025-09,C00693,P2,partner,annual,30,30,120,4.000000,1000,4000,4,4,0,0,false,true,false
S00760,2025-10,C00693,P2,partner,annual,31,31,124,4.000000,1000,4000,4,4,0,0,true,false,false
S00760,2025-11,C00693,P2,partner,annual,30,30,120,4.000000,1000,4000,4,4,0,0,true,false,false
S00760,2025-12,C00693,P2,partner,annual,31,31,124,4.000000,1000,4000,4,4,0,0,true,false,false
S00760,2026-01,C00693,P2,partner,annual,31,31,124,4.000000,1000,4000,4,4,0,0,true,false,false
S00760,2026-02,C00693,P2,partner,annual,28,28,112,4.000000,1000,4000,4,4,0,0,true,false,false
S00760,2026-03,C00693,P2,partner,annual,31,31,124,4.000000,1000,4000,4,4,0,0,true,false,false
S00760,2026-04,C00693,P2,partner,annual,30,30,120,4.000000,1000,4000,4,4,0,0,true,false,false
S00760,2026-05,C00693,P2,partner,annual,31,31,124,4.000000,1000,4000,4,4,0,0,true,false,false
S00760,2026-06,C00693,P2,partner,annual,30,30,120,4.000000,1000,4000,4,4,0,0,true,false,false
S00761,2025-06,C00694,P1,partner,annual,30,12,180,6.000000,1000,6000,15,15,0,0,false,false,true
S00761,2025-07,C00694,P1,partner,annual,31,31,465,15.000000,1000,15000,15,15,0,0,false,false,false
S00761,2025-08,C00694,P1,partner,annual,31,31,465,15.000000,1000,15000,15,15,0,0,false,false,false
S00761,2025-09,C00694,P1,partner,annual,30,30,450,15.000000,1000,15000,15,15,0,0,false,false,false
S00761,2025-10,C00694,P1,partner,annual,31,31,465,15.000000,1000,15000,15,15,0,0,false,false,false
S00761,2025-11,C00694,P1,partner,annual,30,30,450,15.000000,1000,15000,15,15,0,0,false,false,false
S00761,2025-12,C00694,P1,partner,annual,31,31,657,21.193548,1000,21194,23,23,0,0,false,false,true
S00761,2026-01,C00694,P1,partner,annual,31,31,713,23.000000,1000,23000,23,23,0,0,false,false,false
S00761,2026-02,C00694,P1,partner,annual,28,28,644,23.000000,1000,23000,23,23,0,0,false,false,false
S00761,2026-03,C00694,P1,partner,annual,31,31,713,23.000000,1000,23000,23,23,0,0,false,false,false
S00761,2026-04,C00694,P1,partner,annual,30,30,690,23.000000,1000,23000,23,23,0,0,false,false,false
S00761,2026-05,C00694,P1,partner,annual,31,31,713,23.000000,1000,23000,23,23,0,0,false,false,false
S00761,2026-06,C00694,P1,partner,annual,30,30,690,23.000000,1000,23000,23,23,0,0,false,true,false
S00762,2025-06,C00695,P3,partner,monthly,30,14,148,4.933333,1200,5920,12,12,0,0,false,false,true
S00762,2025-07,C00695,P3,partner,monthly,31,31,372,12.000000,1200,14400,12,12,0,0,false,true,false
S00762,2025-08,C00695,P3,partner,monthly,31,31,372,12.000000,1200,14400,12,12,0,0,true,true,false
S00762,2025-09,C00695,P3,partner,monthly,30,30,360,12.000000,1200,14400,12,12,0,0,true,true,false
S00762,2025-10,C00695,P3,partner,monthly,31,31,372,12.000000,1200,14400,12,12,0,0,true,true,false
S00762,2025-11,C00695,P3,partner,monthly,30,30,360,12.000000,1200,14400,12,12,0,0,true,true,false
S00762,2025-12,C00695,P3,partner,monthly,31,31,372,12.000000,1200,14400,12,12,0,0,true,true,false
S00762,2026-01,C00695,P3,partner,monthly,31,31,372,12.000000,1200,14400,12,12,0,0,true,true,false
S00762,2026-02,C00695,P3,partner,monthly,28,28,336,12.000000,1200,14400,12,12,0,0,true,true,false
S00762,2026-03,C00695,P3,partner,monthly,31,31,372,12.000000,1200,14400,12,12,0,0,true,true,false
S00762,2026-04,C00695,P3,partner,monthly,30,30,360,12.000000,1200,14400,12,12,0,0,true,true,false
S00762,2026-05,C00695,P3,partner,monthly,31,31,372,12.000000,1200,14400,12,12,0,0,true,true,false
S00762,2026-06,C00695,P3,partner,monthly,30,30,504,16.800000,1200,20160,18,18,0,0,true,true,true
S00763,2025-03,C00696,DIRECT,direct,monthly,31,28,4480,144.516129,1200,173419,160,160,0,0,false,false,true
S00763,2025-04,C00696,DIRECT,direct,monthly,30,30,4800,160.000000,1200,192000,160,160,0,0,false,true,false
S00763,2025-05,C00696,DIRECT,direct,monthly,31,31,4960,160.000000,1200,192000,160,160,0,0,true,true,false
S00763,2025-06,C00696,DIRECT,direct,monthly,30,30,4800,160.000000,1200,192000,160,160,0,0,true,true,false
S00763,2025-07,C00696,DIRECT,direct,monthly,31,31,4960,160.000000,1200,192000,160,160,0,0,true,true,false
S00763,2025-08,C00696,DIRECT,direct,monthly,31,31,4960,160.000000,1200,192000,160,160,0,0,true,true,false
S00763,2025-09,C00696,DIRECT,direct,monthly,30,30,4800,160.000000,1200,192000,160,160,0,0,true,true,false
S00763,2025-10,C00696,DIRECT,direct,monthly,31,31,4960,160.000000,1200,192000,160,160,0,0,true,true,false
S00763,2025-11,C00696,DIRECT,direct,monthly,30,30,4800,160.000000,1200,192000,160,160,0,0,true,true,false
S00763,2025-12,C00696,DIRECT,direct,monthly,31,31,4960,160.000000,1200,192000,160,160,0,0,true,true,false
S00763,2026-01,C00696,DIRECT,direct,monthly,31,31,4960,160.000000,1200,192000,160,160,0,0,true,true,false
S00763,2026-02,C00696,DIRECT,direct,monthly,28,28,4480,160.000000,1200,192000,160,160,0,0,true,true,false
S00763,2026-03,C00696,DIRECT,direct,monthly,31,31,4960,160.000000,1200,192000,160,160,0,0,true,true,false
S00763,2026-04,C00696,DIRECT,direct,monthly,30,30,4800,160.000000,1200,192000,160,160,0,0,true,true,false
S00763,2026-05,C00696,DIRECT,direct,monthly,31,31,4960,160.000000,1200,192000,160,160,0,0,true,true,false
S00763,2026-06,C00696,DIRECT,direct,monthly,30,30,4800,160.000000,1200,192000,160,160,0,0,true,true,false
S00764,2024-09,C00697,P3,partner,annual,30,27,27,0.900000,1000,900,1,1,0,0,false,false,true
S00764,2024-10,C00697,P3,partner,annual,31,31,31,1.000000,1000,1000,1,1,0,0,false,false,false
